Date,Open,High,Low,Close,Adj Close,Volume
2017-01-25,18.900000,19.100000,18.674999,18.950001,18.950001,798200
2017-01-26,18.950001,20.000000,18.950001,19.549999,19.549999,1179300
2017-01-27,19.549999,21.250000,19.424999,20.549999,20.549999,2240000
2017-01-30,20.600000,21.025000,20.250000,20.700001,20.700001,840500
2017-01-31,20.650000,21.250000,19.799999,20.000000,20.000000,1238800
2017-02-01,20.100000,20.200001,19.500000,19.700001,19.700001,948300
2017-02-02,19.650000,20.350000,19.500000,20.299999,20.299999,1034900
2017-02-03,20.299999,20.525000,19.950001,20.450001,20.450001,622800
2017-02-06,20.500000,20.549999,19.650000,20.200001,20.200001,885800
2017-02-07,20.350000,20.549999,20.049999,20.500000,20.500000,414100
2017-02-08,20.450001,22.049999,20.200001,21.400000,21.400000,1080000
2017-02-09,21.400000,21.650000,20.725000,21.250000,21.250000,729300
2017-02-10,21.200001,22.000000,21.200001,21.700001,21.700001,472200
2017-02-13,21.700001,21.750000,20.725000,21.400000,21.400000,938200
2017-02-14,21.299999,21.799999,21.150000,21.250000,21.250000,645900
2017-02-15,21.150000,21.299999,20.650000,20.900000,20.900000,1231000
2017-02-16,20.850000,21.299999,20.775000,21.049999,21.049999,540700
2017-02-17,20.850000,20.955000,20.450001,20.750000,20.750000,366600
2017-02-21,20.750000,21.250000,20.750000,20.799999,20.799999,490100
2017-02-22,20.799999,21.100000,20.600000,20.750000,20.750000,518000
2017-02-23,20.750000,20.875000,20.400000,20.850000,20.850000,577800
2017-02-24,20.650000,21.200001,20.350000,21.150000,21.150000,918800
2017-02-27,21.150000,22.049999,21.049999,21.850000,21.850000,1084900
2017-02-28,21.750000,22.049999,21.000000,22.049999,22.049999,1481200
2017-03-01,22.200001,22.700001,21.450001,22.450001,22.450001,1095100
2017-03-02,21.799999,23.750000,21.632000,23.549999,23.549999,1957000
2017-03-03,23.500000,23.500000,21.650000,22.299999,22.299999,1002700
2017-03-06,22.150000,22.250000,20.950001,21.000000,21.000000,642400
2017-03-07,21.000000,21.000000,20.000000,20.000000,20.000000,1046600
2017-03-08,20.000000,20.250000,19.700001,19.799999,19.799999,775400
2017-03-09,20.000000,20.350000,19.600000,19.850000,19.850000,845700
2017-03-10,19.850000,21.075001,19.850000,21.000000,21.000000,783500
2017-03-13,20.950001,21.250000,20.549999,21.150000,21.150000,602300
2017-03-14,21.049999,21.250000,20.850000,20.950001,20.950001,390100
2017-03-15,21.299999,22.200001,21.250000,22.100000,22.100000,870200
2017-03-16,22.049999,22.301001,21.750000,22.250000,22.250000,595100
2017-03-17,22.500000,23.650000,22.500000,23.450001,23.450001,1398800
2017-03-20,23.400000,23.500000,22.700001,23.299999,23.299999,724300
2017-03-21,23.350000,24.049999,23.100000,23.950001,23.950001,1044800
2017-03-22,23.950001,24.049999,23.450001,23.900000,23.900000,996700
2017-03-23,23.900000,24.000000,23.500000,23.950001,23.950001,533400
2017-03-24,24.000000,25.799999,24.000000,25.450001,25.450001,1289800
2017-03-27,25.350000,25.750000,24.650000,25.650000,25.650000,1085100
2017-03-28,25.650000,26.000000,25.400000,25.700001,25.700001,989300
2017-03-29,25.799999,26.450001,24.850000,24.950001,24.950001,1258300
2017-03-30,25.000000,25.350000,24.850000,25.200001,25.200001,481100
2017-03-31,25.299999,25.700001,24.825001,25.000000,25.000000,624500
2017-04-03,25.000000,25.200001,24.549999,24.750000,24.750000,603500
2017-04-04,24.799999,25.100000,24.700001,24.900000,24.900000,283700
2017-04-05,24.950001,26.000000,24.900000,25.250000,25.250000,557900
2017-04-06,25.150000,25.400000,24.200001,25.299999,25.299999,842800
2017-04-07,25.250000,25.250000,24.549999,24.850000,24.850000,734400
2017-04-10,25.000000,25.250000,24.650000,24.750000,24.750000,451800
2017-04-11,24.750000,24.900000,24.500000,24.750000,24.750000,223500
2017-04-12,24.750000,24.950001,23.650000,24.150000,24.150000,500200
2017-04-13,24.200001,24.700001,24.049999,24.700001,24.700001,312300
2017-04-17,24.650000,25.450001,24.500000,25.450001,25.450001,334400
2017-04-18,25.350000,26.000000,24.400000,25.799999,25.799999,589600
2017-04-19,25.750000,26.299999,25.049999,25.750000,25.750000,552600
2017-04-20,25.850000,26.450001,25.700001,26.450001,26.450001,351300
2017-04-21,26.450001,26.450001,25.500000,25.750000,25.750000,461200
2017-04-24,26.000000,26.450001,25.299999,25.549999,25.549999,235900
2017-04-25,25.600000,26.000000,25.400000,25.450001,25.450001,286200
2017-04-26,25.549999,25.850000,25.250000,25.750000,25.750000,245200
2017-04-27,25.750000,25.750000,25.000000,25.100000,25.100000,468500
2017-04-28,25.100000,25.450001,24.450001,24.799999,24.799999,625600
2017-05-01,24.799999,25.299999,24.500000,25.100000,25.100000,417300
2017-05-02,25.100000,25.600000,24.850000,25.000000,25.000000,558600
2017-05-03,24.799999,25.049999,24.500000,24.799999,24.799999,508000
2017-05-04,24.850000,25.025000,24.549999,24.850000,24.850000,400300
2017-05-05,24.900000,25.000000,22.725000,23.200001,23.200001,1213500
2017-05-08,23.100000,23.600000,22.799999,22.850000,22.850000,1053800
2017-05-09,24.424999,29.125000,24.200001,28.600000,28.600000,3438700
2017-05-10,28.650000,30.975000,28.400000,30.750000,30.750000,2122400
2017-05-11,30.350000,30.500000,29.299999,29.700001,29.700001,1108600
2017-05-12,29.049999,29.950001,27.299999,29.450001,29.450001,823500
2017-05-15,29.400000,29.549999,28.400000,28.799999,28.799999,451300
2017-05-16,28.950001,29.275000,28.325001,28.549999,28.549999,371600
2017-05-17,28.150000,28.200001,27.500000,27.549999,27.549999,570200
2017-05-18,28.049999,29.150000,27.600000,28.549999,28.549999,905200
2017-05-19,28.500000,29.950001,28.200001,29.650000,29.650000,861900
2017-05-22,29.700001,29.950001,28.500000,28.500000,28.500000,751900
2017-05-23,28.799999,29.625000,28.150000,29.049999,29.049999,818900
2017-05-24,29.049999,29.375000,28.205000,29.100000,29.100000,937600
2017-05-25,29.299999,30.500000,29.200001,30.500000,30.500000,688700
2017-05-26,30.500000,30.950001,29.799999,30.299999,30.299999,712000
2017-05-30,30.100000,30.100000,29.275000,29.600000,29.600000,376100
2017-05-31,29.850000,30.700001,29.650000,30.600000,30.600000,718400
2017-06-01,30.650000,31.900000,30.450001,31.000000,31.000000,1310700
2017-06-02,31.150000,33.349998,31.100000,32.900002,32.900002,866700
2017-06-05,32.900002,33.145000,31.950001,32.349998,32.349998,576500
2017-06-06,32.400002,33.750000,31.700001,33.450001,33.450001,831300
2017-06-07,33.650002,34.250000,33.049999,33.950001,33.950001,694500
2017-06-08,33.950001,34.150002,32.555000,33.000000,33.000000,980800
2017-06-09,33.000000,33.250000,30.549999,31.650000,31.650000,901900
2017-06-12,31.400000,31.400000,29.350000,30.700001,30.700001,1151200
2017-06-13,30.950001,33.150002,30.799999,32.599998,32.599998,774700
2017-06-14,32.700001,33.000000,32.150002,33.000000,33.000000,512400
2017-06-15,32.599998,33.500000,32.200001,33.349998,33.349998,741000
2017-06-16,33.250000,34.599998,33.200001,34.000000,34.000000,996200
2017-06-19,34.299999,35.849998,33.799999,35.799999,35.799999,1003700
2017-06-20,35.900002,35.900002,32.049999,32.650002,32.650002,2254100
2017-06-21,31.600000,34.799999,30.799999,33.849998,33.849998,4126600
2017-06-22,33.799999,34.750000,33.400002,34.650002,34.650002,3138500
2017-06-23,34.599998,36.900002,34.200001,36.000000,36.000000,4470500
2017-06-26,36.250000,36.900002,35.275002,35.650002,35.650002,983900
2017-06-27,35.250000,36.200001,34.799999,34.799999,34.799999,811600
2017-06-28,35.150002,36.275002,34.750000,36.150002,36.150002,689500
